id,Number,sentiment,text
59,1822,0," error: When build the Caffe on Ubuntu 14.04 with GPU. I get following errors: 

g++ .build_release/tools/dump_network.o .build_release/lib/libcaffe.a -o .build_release/tools/dump_network.bin -fPIC -DNDEBUG -O2 -DUSE_CUDNN -I/usr/include/python2.7 -I/usr/lib/python2.7/dist-packages/numpy/core/include -I/usr/local/include -I.build_release/src -I./src -I./include -I/usr/local/cuda/include -Wall -Wno-sign-compare -L/usr/lib -L/usr/local/lib -L/usr/lib -L/usr/local/cuda/lib64 -L/usr/local/cuda/lib -lcudart -lcublas -lcurand -lglog -lgflags -lprotobuf -lleveldb -lsnappy -llmdb -lboost_system -lhdf5_hl -lhdf5 -lopencv_core -lopencv_highgui -lopencv_imgproc -lpthread -lboost_thread -lcudnn -lcblas -latlas
/usr/lib/x86_64-linux-gnu/libgflags.so: undefined reference to `std::__throw_out_of_range_fmt(char const_, ...)@GLIBCXX_3.4.20'
collect2: error: ld returned 1 exit status
Makefile:494: recipe for target '.build_release/tools/dump_network.bin' failed
make: *_\* [.build_release/tools/dump_network.bin] Error 1

I am a beginner for the Caffe and Linux. I have no any idea. If anyone know how to solve this error, please help me! Thanks very much!
"
76,6325,0,"ERROR: Make all, CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD’ was not declared in this scope. 
Please read the [guidelines for contributing](https://github.com/BVLC/caffe/blob/master/CONTRIBUTING.md) before submitting this issue.

### Issue summary
Error after: sudo make all -j8


###  System configuration
Operating system: Linux Mint (based on Ubuntu version 16.04)
Compiler:
CUDA version (if applicable): 8.0
CUDNN version (if applicable): 7.0"
283,485,0,"Error compiling lastest dev branch. Hi,
there is a problem in the latest dev branch. In the dummy_data_layer.cpp there is a call to the non defined Forward method, I suppose it must be the the Forward_cpu method
"
38,6350,0,"Error saveFilter.m in MEX. ### Issue summary

I need to run  in MATLAB but this error appear:

GLIBCXX_3.4.21'
not found (required by /home/vicom/caffe/matlab/+caffe/private/caffe_.mexa64).

Error in caffe.reset_all (line 5)
caffe_('reset');

Error in saveFilters (line 1)
caffe.reset_all();
`

### System configuration

* Operating system: Ubuntu 16.06
* MATLAB: R2016b
"
184,4205,0,"Cmake regex error in dependencies with python 3. Hi,

I am trying to build caffe with python 3.4 on ubuntu 14.04 but I keep having a issue with python : 

I installed : 
- OpenCV 3 with python 3 support (it worked nicely)
- Protobuf v3 beta

But still : 



and : 



I tried adding in ~/.bashrc : 



But it didn't work any better

Here is the full cmake log : 


"
182,4376,0,"make runtest error. GTX970 Cuda7.0 cudnn4.0 opencv2.4.12
I don't know how to solve this problem!
**\* Aborted at 1467078048 (unix time) try ""date -d @1467078048"" if you are using GNU date ***
PC: @     0x2b3690e4b897 cudnnAddTensor
**\* SIGSEGV (@0x703105204) received by PID 31656 (TID 0x2b3682bce3c0) from PID 51401220; stack trace: ***
    @     0x2b3689a1f340 (unknown)
    @     0x2b3690e4b897 cudnnAddTensor
    @     0x2b3688de8463 caffe::CuDNNConvolutionLayer<>::Forward_gpu()
    @           0x48df76 caffe::Layer<>::Forward()
    @           0x93bd0f caffe::CuDNNConvolutionLayerTest_TestSimpleConvolutionCuDNN_Test<>::TestBody()
    @           0x9a4e53 testing::internal::HandleExceptionsInMethodIfSupported<>()
    @           0x99bb37 testing::Test::Run()
    @           0x99bbde testing::TestInfo::Run()
    @           0x99bce5 testing::TestCase::Run()
    @           0x99f028 testing::internal::UnitTestImpl::RunAllTests()
    @           0x99f2b7 testing::UnitTest::Run()
    @           0x473c7f main
    @     0x2b3689c4eec5 __libc_start_main
    @           0x47ca69 (unknown)
make: **\* [runtest] Segmentation fault (core dumped)
"
272,1029,0,"Feature extraction problem using python interface. Hi, I have a puzzle. I used the python interface of the latest release caffe, the features of different images are almostly same.  When I employ the former ""io.py"" instead of this new one, the features seem  
to be Ok. So, could you tell me reason about it?
"
233,5159,0,site outages: dl.caffe.berkeleyvision.org and demo.caffe.berkeleyvision.org. The main Caffe site is up but the auxiliary sites for the demo and downloads (including reference models) are down during maintenance to campus infrastructure at Berkeley. These sites will return on Jan. 9th.
75,54,0,"Implement Matrix class to abstract algorithms away from data storage details. Currently, the algorithm codes are quite aware of the memory layout of the underlying data. Adding a Matrix class in-between helps separate concerns of different modules which is a good practice in software engineering. 

The biggest benefit is to simplify coding and improve the development productivity. It will also ease understanding of the existing and future algorithms. As a result, we will see accelerated development and adoption progresses.

The Matrix class is intended to be a view of 2D array contained in a Blob. Its main functionality is to provide high level wrappers of the common operations.



So that we can write like codes like the following snippets.
The convolution:



The fully connected layer:



The ReLU activation:



The Softmax activation



As you can see, the API is highly inspired by MATLAB which also motivates ArrayFire C++. But of course the snippets are only rough sketches. Many more details need to be considered. For example, if the performance price of boost move operations is too high, it could be replaced by shared_ptr which would complicate the user codes a little. Another question is should we pass in the shared_ptr of the result matrix instead of returning it. More importantly, the GPU codes may greatly differ from the CPU codes depending on whether CUDA can play well with the proposed API syntax. 

Therefore, this issue's scope is limited to the implementation of the Matrix classes for both kinds of devices. Porting algorithms should be put into independent issues until benchmark results show no performance gap between the low level API and the proposed high level API.

Welcome efforts to refine the API and help implement it.
"
230,5284,0,"ERROR:Undefined symbols for architecture x86_64. When I install caffe in my macbook pro ,there is a problem.

Can anyone meet similar question?
HOW CAN I FIX IT?
Want HELP!!! 
### System configuration
Operating system:MACOS 10.12.3
Compiler:clang
CUDA version (if applicable):no (cpu only)
CUDNN version (if applicable):no
BLAS:
Python or MATLAB version (for pycaffe and matcaffe respectively):python
"
224,1549,0,"ImportError cannot import name BytesIO when import caffe on ubuntu. I am trying to make [caffe](http://caffe.berkeleyvision.org/) running on my machine equipped with Ubuntu 12.04LTS. 
After finishing all the steps on the [Installation page](http://caffe.berkeleyvision.org/installation.html), I trained the LeNet model successfully and tried to use it as the tutorial from [here](http://radar.oreilly.com/2014/07/how-to-build-and-run-your-first-deep-learning-network.html). Then I got the following error:



I set the  in  file before I did the above.
What is the problem? Could anyone give some hint? I am really confused. 
"
51,5384,0,"Can I know what does the following error message mean?. F0311 02:01:35.163677  6921 benchmark.cpp:92] Check failed: error == cudaSuccess (74 vs. 0)  misaligned address
*** Check failure stack trace: ***
    @     0x7f5f4aa0a5cd  google::LogMessage::Fail()
    @     0x7f5f4aa0c433  google::LogMessage::SendToLog()
    @     0x7f5f4aa0a15b  google::LogMessage::Flush()
    @     0x7f5f4aa0ce1e  google::LogMessageFatal::~LogMessageFatal()
    @     0x7f5f4b09108a  caffe::Timer::MilliSeconds()
    @     0x7f5f4b0905ea  caffe::Timer::Seconds()
    @     0x7f5f4b018aed  caffe::Solver<>::Step()
    @     0x7f5f4b0194fa  caffe::Solver<>::Solve()
    @           0x40aeb4  train()
    @           0x4075a8  main
    @     0x7f5f491a1830  __libc_start_main
    @           0x407e79  _start
    @              (nil)  (unknown)
Aborted (core dumped)
"
158,6368,0,"ModuleNotFoundError: No module named '_caffe' . ### I use anaconda3 to install caffe by comand: conda install caffe in virtual env named : myenv with python 3.6.5
When i try  import caffe  in pytnon interpreter i have error: 

>  import caffe
> Traceback (most recent call last):
>   File ""<stdin>"", line 1, in <module>
>   File ""/opt/DL/caffe-ibm/python/caffe/__init__.py"", line 1, in <module>
>     from .pycaffe import Net, SGDSolver, NesterovSolver, AdaGradSolver, RMSPropS olver, AdaDeltaSolver, AdamSolver, NCCL, Timer
>   File ""/opt/DL/caffe-ibm/python/caffe/pycaffe.py"", line 13, in <module>
>     from _caffe import Net, SGDSolver, NesterovSolver, AdaGradSolver, \
> ModuleNotFoundError: No module named '_caffe
> 

my ~/.bashrc file looks like :
#.bashrc
#Source global definitions
rt PATH=""/home/prztszeliga/anaconda3/bin:$PATH""
if [ -f /etc/bashrc ]; then
        . /etc/bashrc
fi

#Uncomment the following line if you don't like systemctl's auto-paging feature:
#export SYSTEMD_PAGER=
#User specific aliases and functions
#added by Anaconda3 installer
export PATH=""/home/prztszeliga/anaconda3/bin:$PATH""
export CAFFE_ROOT=""/home/prztszeliga/anaconda3/envs/myenv/lib/python3.6/site-packages/caffe""
export PYTHONPATH=""anaconda3/envs/myenv/lib/python3.6"""
124,4255,0,"Cannot do a second net.forward() with Input layer. I have a forloop in which I load different data into the layer and runs forward. It crashes my Nvidia driver. I found that this net can only do a forward once, and on the second  it crashes, giving unspecified launch failure. But if I load the net again in the forloop, it works fine.

I did not have this problem before, not sure why this shows up now. I tried different versions of Nvidia driver and it's the same.


"
39,5790,0,"LD issue compiling the latest code. Tried compiling the latest code with 
atlas on Centos machine  x86_64 GNU/Linux

But ""make all"" failed at 
/usr/bin/ld: cannot find -lcblas
/usr/bin/ld: cannot find -latlas

Makefile.config 
BLAS_LIB = /usr/lib64/atlas

The content of /usr/lib64/atlas
total 21304
lrwxrwxrwx 1 root root       17 Jul 21 16:28 libsatlas.so -> libsatlas.so.3.10
lrwxrwxrwx 1 root root       17 Oct  8  2016 libsatlas.so.3 -> libsatlas.so.3.10
-rwxr-xr-x 1 root root 10852104 Nov 20  2015 libsatlas.so.3.10
lrwxrwxrwx 1 root root       17 Jul 21 16:28 libtatlas.so -> libtatlas.so.3.10
lrwxrwxrwx 1 root root       17 Oct  8  2016 libtatlas.so.3 -> libtatlas.so.3.10
-rwxr-xr-x 1 root root 10959464 Nov 20  2015 libtatlas.so.3.10

However, then I used openblas and it just worked fine. 

http://caffe.berkeleyvision.org/install_yum.html has no instructions on ""cblas"" but when I see Makefile I see 
 ifeq ($(LINUX), 1)
                ifeq ($(BLAS), atlas)
                        # Linux simply has cblas and atlas
                        LIBRARIES += cblas atlas

Not sure 
"
271,3489,0,"Has to re-make after every reboot?. Hi All,

I am using Caffe with GPU (NVIDIA GTX 590) support. I have installed the NVIDIA Driver 352 (comes with Cuda 7.5 runfile) with no open gl libs and Caffe is working fine.

However, every time I start a new Caffe session after turning my computer on I get the following error ,

WARNING: Logging before InitGoogleLogging() is written to STDERR
E1219 10:42:22.132685 23546 common.cpp:104] Cannot create Cublas handle. Cublas won't be available.
E1219 10:42:22.159312 23546 common.cpp:111] Cannot create Curand generator. Curand won't be available.
F1219 10:42:22.176038 23546 common.cpp:142] Check failed: error == cudaSuccess (30 vs. 0)  unknown error

and have to re-make caffe every time. Do you know a permanent solution for this? It would be of great help... Thanks in advance.
"
116,5695,0,"could caffe add ROI settings for convolution?. sometimes, we only need to detect objects inside 1-2 ROIs in the whole image, but we have to do the conv/pool etc on the whole image, for example, if we use vgg on a HD image, the performance is really bad. my question is, do you have plan to add ROI settings for Conv settings(list of rectangles)?"
22,5212,1,"training loss always 6.9 when using my calculated mean file in ILSVRC12 data. I follow all the steps of http://caffe.berkeleyvision.org/gathered/examples/imagenet.html.
the training loss is always 6.9 and accuracy is 0.001. 
I searched and found this issue https://github.com/BVLC/caffe/issues/4482
So I tried to download the hosted mean file and trained again. It's ok! I got accuracy of 58% after 450000 iteration.
it seems the problem is my calculated mean file(I tried many times with it to avoid  bad parameter initialization). What's wrong with it?  "
155,6137,0,"m,,,,..//. Please use the [caffe-users list](https://groups.google.com/forum/#!forum/caffe-users) for usage, installation, or modeling questions, or other requests for help.
_Do not post such requests to Issues._ Doing so interferes with the development of Caffe.

Please read the [guidelines for contributing](https://github.com/BVLC/caffe/blob/master/CONTRIBUTING.md) before submitting this issue.

### Issue summary


### Steps to reproduce

If you are having difficulty building Caffe or training a model, please ask the caffe-users mailing list. If you are reporting a build error that seems to be due to a bug in Caffe, please attach your build configuration (either Makefile.config or CMakeCache.txt) and the output of the make (or cmake) command.

### Your system configuration
Operating system:
Compiler:
CUDA version (if applicable):
CUDNN version (if applicable):
BLAS:
Python or MATLAB version (for pycaffe and matcaffe respectively):
"
171,1125,0,"Conflicting Parameters in WindowDataLayer. In #995, the data layers are re-arranged into a hierarchical structure. After this modification, the WindowDataLayer has conflicting parameters in TransformationParameter and in WindowDataParameter:



and        



Parameters such as  and  appear twice, which cause serious problems and break down the finetune-pascal example. Currently WindowDataParameter is using  from TransformationParameter, ,  and  from WindowDataParameter. Especially, the  in TransformationParameter is used, while it is specified in WindowDataParameter in finetune-pascal example and in the R. Girshick's R-CNN repo).

I found my experimental result these days so weird and I later found that the WindowDataLayer is not working at all due to this issue. I am going to make a pull request to resolve it.

We should also add unit test for WindowDataLayer.
"
119,6375,0,"problem encountered when train with multiple GPUs in caffe. ### Issue summary
I installed caffe on ubuntu16.04 with cuda8.0 and cudnn5.0. Installation is very normal, and when using  single GPU caffe can run very smoothly, but when i use the command -gpu all to use multiple GPU, the terminal just keep unchanged as you can see，however it doesn't report a mistake. I have to use 'sudo kill -9 PID' to stop the process. what's the problem? anyone can help me?

### Steps to reproduce
![image](https://user-images.githubusercontent.com/35474700/39393837-9b94f9ea-4afc-11e8-99ef-cbfe08844fe8.png)
![image](https://user-images.githubusercontent.com/35474700/39393848-bcf8a26c-4afc-11e8-93d8-773671ebb935.png)


### Tried solutions
reinstall NCCL and recompile caffe but it doesn't help 

### System configuration

* Operating system: ubuntu
* Compiler: gcc 5.4.0
* CUDA version (if applicable): cuda_8.0.44_linux
* CUDNN version (if applicable): cudnn-8.0-linux-x64-v5.1
* BLAS: OpenBLAS-0.2.20
* Python version (if using pycaffe): python2.7
* MATLAB version (if using matcaffe): 

### Issue checklist
"
25,2406,1,"PReLU is slow. Did some benchmarking and found that Prelu is slower than conv layer in backpropagation

I0502 15:58:03.235862 19023 caffe.cpp:276]      conv1    forward: 23.0175 ms.
I0502 15:58:03.235872 19023 caffe.cpp:279]      conv1    backward: 26.5506 ms.
I0502 15:58:03.235882 19023 caffe.cpp:276]     prelu1    forward: 5.75406 ms.
I0502 15:58:03.235893 19023 caffe.cpp:279]     prelu1    backward: 111.537 ms.

https://groups.google.com/forum/#!topic/caffe-users/-xj7EaMrMGI

A small change in the prelu_layer.cu speeds up prelu 3-4 times

Change: CAFFE_GET_BLOCKS(count)



To: CAFFE_GET_BLOCKS(cdim)



I ran the caffe test after this and it passed.

Other than this I think the rest of the code can be optimized further because we do backpropagation 1 output at a time. Is someone working on that?
"
239,6288,0,"failed to make all . Makefile:6: *** Makefile.config not found. See Makefile.config.example..  Stop.
zhouyihan@DESKTOP-NHP04OU:/mnt/c/Users/周艺涵/Desktop/caffe/caffe-master/caffe-master$ make all
PROTOC src/caffe/proto/caffe.proto
CXX .build_release/src/caffe/proto/caffe.pb.cc
CXX src/caffe/blob.cpp
CXX src/caffe/common.cpp
CXX src/caffe/data_transformer.cpp
CXX src/caffe/internal_thread.cpp
CXX src/caffe/layer.cpp
CXX src/caffe/layers/absval_layer.cpp
CXX src/caffe/layers/accuracy_layer.cpp
CXX src/caffe/layers/argmax_layer.cpp
CXX src/caffe/layers/base_conv_layer.cpp
CXX src/caffe/layers/base_data_layer.cpp
CXX src/caffe/layers/batch_norm_layer.cpp
CXX src/caffe/layers/batch_reindex_layer.cpp
CXX src/caffe/layers/bias_layer.cpp
CXX src/caffe/layers/bnll_layer.cpp
CXX src/caffe/layers/concat_layer.cpp
CXX src/caffe/layers/contrastive_loss_layer.cpp
CXX src/caffe/layers/conv_layer.cpp
CXX src/caffe/layers/crop_layer.cpp
CXX src/caffe/layers/cudnn_conv_layer.cpp
CXX src/caffe/layers/cudnn_deconv_layer.cpp
CXX src/caffe/layers/cudnn_lcn_layer.cpp
CXX src/caffe/layers/cudnn_lrn_layer.cpp
CXX src/caffe/layers/cudnn_pooling_layer.cpp
CXX src/caffe/layers/cudnn_relu_layer.cpp
CXX src/caffe/layers/cudnn_sigmoid_layer.cpp
CXX src/caffe/layers/cudnn_softmax_layer.cpp
CXX src/caffe/layers/cudnn_tanh_layer.cpp
CXX src/caffe/layers/data_layer.cpp
CXX src/caffe/layers/deconv_layer.cpp
CXX src/caffe/layers/dropout_layer.cpp
CXX src/caffe/layers/dummy_data_layer.cpp
CXX src/caffe/layers/eltwise_layer.cpp
CXX src/caffe/layers/elu_layer.cpp
CXX src/caffe/layers/embed_layer.cpp
CXX src/caffe/layers/euclidean_loss_layer.cpp
CXX src/caffe/layers/exp_layer.cpp
CXX src/caffe/layers/filter_layer.cpp
CXX src/caffe/layers/flatten_layer.cpp
CXX src/caffe/layers/hdf5_data_layer.cpp
src/caffe/layers/hdf5_data_layer.cpp:13:18: fatal error: hdf5.h: No such file or directory
compilation terminated.
Makefile:581: recipe for target '.build_release/src/caffe/layers/hdf5_data_layer.o' failed
make: *** [.build_release/src/caffe/layers/hdf5_data_layer.o] Error 1
"
180,1160,0,"Can't run the tests in caffe-parallel version. Hello!, every body.  I had tried to compile the parallel version of caffe, but I found that it can make all and make test, but can't run the make runtest. The error info is that error while loading shared libraries:libcudart.so.6.5: cannot open shared object file: No shuch file or directory. I had installed the cuDNN version caffe and common caffe, they are both ok and not appear this error. Can any expert help me? Thanks in advance!
"
67,4868,0,"No support for unicode literals on caffe.Net. Currently the pieces for caffe.Net will not accept unicode literals for the first and second arguments and generate cryptic messages about call signature for the underlying c++. I discovered this because I am in the habit of writing python2/3 compliant code so I always  in my code to get the really basic stuff out of the way. This however breaks the init method in the c++ code behind the Net class.

I have already gotten around this but it should be addressed in a further release.
"
87,6740,0,"nvcc fatal   : A single input file is required for a non-link phase when an outputfile is specified. 
### Issue summary
PROTOC src/caffe/proto/caffe.proto
CXX .build_debug/src/caffe/proto/caffe.pb.cc
CXX src/caffe/util/upgrade_proto.cpp
CXX src/caffe/util/signal_handler.cpp
CXX src/caffe/util/math_functions.cpp
CXX src/caffe/util/io.cpp
CXX src/caffe/util/insert_splits.cpp
CXX src/caffe/util/im2col.cpp
CXX src/caffe/util/hdf5.cpp
CXX src/caffe/util/db_lmdb.cpp
CXX src/caffe/util/db_leveldb.cpp
CXX src/caffe/util/db.cpp
CXX src/caffe/util/cudnn.cpp
CXX src/caffe/util/blocking_queue.cpp
CXX src/caffe/util/benchmark.cpp
CXX src/caffe/solvers/sgd_solver.cpp
CXX src/caffe/solvers/rmsprop_solver.cpp
CXX src/caffe/solvers/nesterov_solver.cpp
CXX src/caffe/solvers/adam_solver.cpp
CXX src/caffe/solvers/adagrad_solver.cpp
CXX src/caffe/solvers/adadelta_solver.cpp
CXX src/caffe/layers/window_data_layer.cpp
CXX src/caffe/layers/tile_layer.cpp
CXX src/caffe/layers/threshold_layer.cpp
CXX src/caffe/layers/tanh_layer.cpp
CXX src/caffe/layers/swish_layer.cpp
CXX src/caffe/layers/spp_layer.cpp
CXX src/caffe/layers/split_layer.cpp
CXX src/caffe/layers/softmax_loss_layer.cpp
CXX src/caffe/layers/softmax_layer.cpp
CXX src/caffe/layers/slice_layer.cpp
CXX src/caffe/layers/silence_layer.cpp
CXX src/caffe/layers/sigmoid_layer.cpp
CXX src/caffe/layers/sigmoid_cross_entropy_loss_layer.cpp
CXX src/caffe/layers/scale_layer.cpp
CXX src/caffe/layers/rnn_layer.cpp
CXX src/caffe/layers/reshape_layer.cpp
CXX src/caffe/layers/relu_layer.cpp
CXX src/caffe/layers/reduction_layer.cpp
CXX src/caffe/layers/recurrent_layer.cpp
CXX src/caffe/layers/prelu_layer.cpp
CXX src/caffe/layers/power_layer.cpp
CXX src/caffe/layers/pooling_layer.cpp
CXX src/caffe/layers/parameter_layer.cpp
CXX src/caffe/layers/neuron_layer.cpp
CXX src/caffe/layers/mvn_layer.cpp
CXX src/caffe/layers/multinomial_logistic_loss_layer.cpp
CXX src/caffe/layers/memory_data_layer.cpp
CXX src/caffe/layers/lstm_unit_layer.cpp
CXX src/caffe/layers/lstm_layer.cpp
CXX src/caffe/layers/lrn_layer.cpp
CXX src/caffe/layers/loss_layer.cpp
CXX src/caffe/layers/log_layer.cpp
CXX src/caffe/layers/input_layer.cpp
CXX src/caffe/layers/inner_product_layer.cpp
CXX src/caffe/layers/infogain_loss_layer.cpp
CXX src/caffe/layers/image_data_layer.cpp
CXX src/caffe/layers/im2col_layer.cpp
CXX src/caffe/layers/hinge_loss_layer.cpp
CXX src/caffe/layers/hdf5_output_layer.cpp
CXX src/caffe/layers/hdf5_data_layer.cpp
CXX src/caffe/layers/flatten_layer.cpp
CXX src/caffe/layers/filter_layer.cpp
CXX src/caffe/layers/exp_layer.cpp
CXX src/caffe/layers/euclidean_loss_layer.cpp
CXX src/caffe/layers/embed_layer.cpp
CXX src/caffe/layers/elu_layer.cpp
CXX src/caffe/layers/eltwise_layer.cpp
CXX src/caffe/layers/dummy_data_layer.cpp
CXX src/caffe/layers/dropout_layer.cpp
CXX src/caffe/layers/deconv_layer.cpp
CXX src/caffe/layers/data_layer.cpp
CXX src/caffe/layers/cudnn_tanh_layer.cpp
CXX src/caffe/layers/cudnn_softmax_layer.cpp
CXX src/caffe/layers/cudnn_sigmoid_layer.cpp
CXX src/caffe/layers/cudnn_relu_layer.cpp
CXX src/caffe/layers/cudnn_pooling_layer.cpp
CXX src/caffe/layers/cudnn_lrn_layer.cpp
CXX src/caffe/layers/cudnn_lcn_layer.cpp
CXX src/caffe/layers/cudnn_deconv_layer.cpp
CXX src/caffe/layers/cudnn_conv_layer.cpp
CXX src/caffe/layers/crop_layer.cpp
CXX src/caffe/layers/conv_layer.cpp
CXX src/caffe/layers/contrastive_loss_layer.cpp
CXX src/caffe/layers/concat_layer.cpp
CXX src/caffe/layers/clip_layer.cpp
CXX src/caffe/layers/bnll_layer.cpp
CXX src/caffe/layers/bias_layer.cpp
CXX src/caffe/layers/batch_reindex_layer.cpp
CXX src/caffe/layers/batch_norm_layer.cpp
CXX src/caffe/layers/base_data_layer.cpp
CXX src/caffe/layers/base_conv_layer.cpp
CXX src/caffe/layers/argmax_layer.cpp
CXX src/caffe/layers/accuracy_layer.cpp
CXX src/caffe/layers/absval_layer.cpp
CXX src/caffe/syncedmem.cpp
CXX src/caffe/solver.cpp
CXX src/caffe/parallel.cpp
CXX src/caffe/net.cpp
CXX src/caffe/layer_factory.cpp
CXX src/caffe/layer.cpp
CXX src/caffe/internal_thread.cpp
CXX src/caffe/data_transformer.cpp
CXX src/caffe/common.cpp
CXX src/caffe/blob.cpp
NVCC src/caffe/util/math_functions.cu
nvcc fatal   : A single input file is required for a non-link phase when an outputfile is specified
make: *** [.build_debug/cuda/src/caffe/util/math_functions.o] Error 1

### System configuration

* Operating system: Linux
* Compiler: gcc 4.8.5
* CUDA version (if applicable):  CUDA 10 / CUDA 9 all tried
* CUDNN version (if applicable):  7.4.1
* BLAS:  open
* Python version (if using pycaffe):  2.7

### Tried solutions
I tried use CUDA9 and 10 but all failed. It's strange there is only nvcc fatal ... but no more information. I don't know how to continue. Can anyone help me? Thank you !!!

"
4,2448,1,"CPU usage at a low level. Hi everyone. When I run Caffe with CPU usage close to 100%,   each iteration needs only about 0.34s. However, after several iterations the CPU usage drops significantly, and each iteration needs about > 5s, and most of the time is for data IO. 

My system is Ubuntu 14.04 and the data layer is LMDB. Does anybody know how to solve the problem? Thanks!

Here is the comparison of running time:
1. High CPU usage:


1. Low CPU usage



Thanks! 
"
6,6557,1,"Caffe hang without any error prompt at Creating layer data when using  fine-tuning train. Thank you for watching, I have spent lots of time but cannot find any solution.
## problem
when I was doing fine-tuning train, caffe hang without any error when  
*[layer_factory.hpp:77] Creating layer data*  
* my console shows that caffe initializing net from parameters and then create layers.  
It completed the first time but hang the second time.  *you can see it at the bottom*
**I wonder if there is no more memory to import parameters and create layers?**
* or what I changed to the origin is illeagal, such as
**when I change output num, it means that the num of parameters changed as well, so how origin caffelmodel file do to fit this change?**
* or it's a limit on Windows and imageData doesn't work
**the net uses imageData layer that will do image-lmdb automatically, but it doesn't happend, can it do on Windows?**
## what I changed
what I changed to the origin net is what finetuning should do, I think.
* I want to finetune a googLeNet,so I change output num of 3 Inproduct layer but I don't change their name
* I add propagate_down choice to some layers to avoid backward-evaluation.
* I changed source path,batch_size and some rate parameter.
* I decrease some parameter of solver file because my data set is small.
* I changed solver to CPU mode.
## terminal message
using git bash terminal.
"
48,5839,0,"cd. Please use the [caffe-users list](https://groups.google.com/forum/#!forum/caffe-users) for usage, installation, or modeling questions, or other requests for help.
_Do not post such requests to Issues._ Doing so interferes with the development of Caffe.

Please read the [guidelines for contributing](https://github.com/BVLC/caffe/blob/master/CONTRIBUTING.md) before submitting this issue.

### Issue summary


### Steps to reproduce

If you are having difficulty building Caffe or training a model, please ask the caffe-users mailing list. If you are reporting a build error that seems to be due to a bug in Caffe, please attach your build configuration (either Makefile.config or CMakeCache.txt) and the output of the make (or cmake) command.

### Your system configuration
Operating system:
Compiler:
CUDA version (if applicable):
CUDNN version (if applicable):
BLAS:
Python or MATLAB version (for pycaffe and matcaffe respectively):
"
14,2624,1,"20% testing accuracy difference CPU and GPU in CIFAR10 dataset. ## CPU and GPU traning should have given the same result, but no!

I am training Cifar10 example with my own architecture shown below. I think it is suppose to be that CPU or GPU would give roughly the same accuracy and loss values.
With all other parameters being the same except CPU or GPU, my two experiment has much different test accuracy. 

GPU: 
I0619 12:18:22.621153 15991 solver.cpp:269] Iteration 5000, Testing net (#0)
I0619 12:18:22.898356 15991 solver.cpp:318]     Test net output #0: accuracy = 0.5712
I0619 12:18:22.898421 15991 solver.cpp:318]     Test net output #1: loss = 1.35011 (\* 1 = 1.35011 loss)

CPU:
I0619 12:28:27.662317 15616 solver.cpp:269] Iteration 5000, Testing net (#0)
I0619 12:28:31.197854 15616 solver.cpp:318]     Test net output #0: accuracy = 0.3764
I0619 12:28:31.197901 15616 solver.cpp:318]     Test net output #1: loss = 1.78204 (\* 1 = 1.78204 loss)
## Here is my solver.prototxt

net: ""examples/cifar10/cifar10_cs231n_train_test.prototxt""
test_iter: 100
test_interval: 500
base_lr: 0.0001
momentum: 0.9
weight_decay: 0.001
lr_policy: ""fixed""
display: 100
max_iter: 5000
snapshot: 500
snapshot_prefix: ""examples/cifar10/cifar10_cs231n""
solver_mode: GPU

---
## Here is my train_test.prototxt

name: ""CIFAR10_cs231n""
layers {
  name: ""cifar""
  type: DATA
  top: ""data""
  top: ""label""
  data_param {
    source: ""examples/cifar10/cifar10_train_lmdb""
    batch_size: 100
    backend: LMDB
  }
  transform_param {
    mean_file: ""examples/cifar10/mean.binaryproto""
  }
  include: { phase: TRAIN }
}
layers {
  name: ""cifar""
  type: DATA
  top: ""data""
  top: ""label""
  data_param {
    source: ""examples/cifar10/cifar10_test_lmdb""
    batch_size: 100
    backend: LMDB
  }
  transform_param {
    mean_file: ""examples/cifar10/mean.binaryproto""
  }
  include: { phase: TEST }
}
layers {
  name: ""conv1""
  type: CONVOLUTION
  bottom: ""data""
  top: ""conv1""
  blobs_lr: 1
  blobs_lr: 2
  convolution_param {
    num_output: 32
    pad: 2
    kernel_size: 5
    stride: 1
    weight_filler {
      type: ""constant""
      value: 0.001
    }
    bias_filler {
      type: ""constant""
      value: 0.001
    }
  }
}
layers {
  name: ""relu1""
  type: RELU
  bottom: ""conv1""
  top: ""relu1""
}
layers {
  name: ""pool1""
  type: POOLING
  bottom: ""relu1""
  top: ""pool1""
  pooling_param {
    pool: MAX
    kernel_size: 2
    stride: 2
  }
}
layers {
  name: ""ip1""
  type: INNER_PRODUCT
  bottom: ""pool1""
  top: ""ip1""
  blobs_lr: 1
  blobs_lr: 2
  inner_product_param {
    num_output: 10
    weight_filler {
      type: ""constant""
      value: 0.001
    }
    bias_filler {
      type: ""constant""
      value: 0.001
    }
  }
}
layers {
  name: ""accuracy""
  type: ACCURACY
  bottom: ""ip1""
  bottom: ""label""
  top: ""accuracy""
  include: { phase: TEST }
}
layers {
  name: ""loss""
  type: SOFTMAX_LOSS
  bottom: ""ip1""
  bottom: ""label""
  top: ""loss""
## }
"
204,4634,0,A demo question about gpu
